No.,Nombre de municipio,Nombre de localidad,Clave del Centro de Trabajo (CCT),Nombre del plantel,Matrícula,Semáforo federal,Programa,Porcentaje de avance (%),Latitud,Longitud
1232,IXCAMILPA DE GUERRERO,IXCAMILPA,21EPR0549W,MIGUEL HIDALGO,111, DAÑO MENOR ,TERCERA ETAPA,0,18.029127,-98.701874
1233,JUAN C. BONILLA,SANTA MARIA ZACATEPEC,21DST0041V,ESCUELA SECUNDARIA TECNICA NUM. 36,823, DAÑO MAYOR ,ESCUELAS AL CIEN 2018,0,19.124278,-98.366452
1234,TEHUACÁN,TEHUACAN,21DJN2221R,CE XOCHITL,109, DAÑO MENOR ,OTROS RECURSOS,100,18.474332,-97.438029
1235,NEALTICAN,SAN BUENAVENTURA NEALTICAN,21DPR2426A,DOMINGO ARENAS,240, DAÑO PARCIAL ,ESCUELAS AL CIEN 2018,100,19.0634,-98.425857
1236,TOCHIMILCO,SAN MARTIN ZACATEMPA,21DPR0705Y,FRAY BARTOLOME DE LAS CASAS,106, DAÑO MENOR ,TERCERA ETAPA,100,18.887222,-98.609167
1237,TLAPANALÁ,TLAPANALA,21EST0012Z,MARIANO MATAMOROS,121, DAÑO MENOR ,TERCERA ETAPA,0,18.698048,-98.532325
1238,TEHUACÁN,SANTA CRUZ ACAPA,21DJN2007Z,JUAN DE ZUMARRAGA,107, DAÑO MENOR ,OTROS RECURSOS,100,18.405556,-97.326111
1239,SANTA ISABEL CHOLULA,SAN MARTIN TLAMAPA,21ETV0159F,LUIS BERMUDEZ GALICIA,109, DAÑO MENOR ,TERCERA ETAPA,0,18.9775,-98.396944
1240,TILAPA,TILAPA,21DJN0606H,CARMEN CALDERON CORDOVA,104, DAÑO MENOR ,TERCERA ETAPA,0,18.595123,-98.558078
1241,IXTACAMAXTITLÁN,HUIXCOLOTLA,21ETV0672V,HERMANOS SERDAN,17, DAÑO MENOR ,DONACIÓN,100,19.581111,-97.775278
1242,SAN PEDRO CHOLULA,CHOLULA DE RIVADAVIA,21EJN0664X,BARRIO DE JESUS TLATEMPA,100, DAÑO MENOR ,TERCERA ETAPA,0,19.067941,-98.297057
1243,AMOZOC,AMOZOC DE MOTA,21EES0355B,BICENTENARIO,107, DAÑO MENOR ,TERCERA ETAPA,0,19.042222,-98.118889
1244,IXCAMILPA DE GUERRERO,IXCAMILPA,21EBH0285U,VICENTE GUERRERO,90, DAÑO MENOR ,TERCERA ETAPA,0,17.9619409,-98.6533527
1245,SAN FELIPE TEOTLALCINGO,SAN MATIAS ATZALA,21DJN0475F,TEOCALLY,114, DAÑO PARCIAL ,ESCUELAS AL CIEN 2018,100,19.253056,-98.481389
1246,TILAPA,TILAPA,21EBH0084X,SIGLO XXI,105, DAÑO MENOR ,TERCERA ETAPA,0,19.000952,-97.935115
1247,ATLIXCO,ATLIXCO,21EBH0461I,JOSE VASCONCELOS,101, DAÑO MENOR ,TERCERA ETAPA,100,18.623835,-98.471214
1248,GUADALUPE,SAN ANTONIO CHILTEPEC,21DPR1006K,JOSEFA ORTIZ DE DOMINGUEZ,101, DAÑO MENOR ,SEGUNDA ETAPA A,100,18.005,-98.179722
1249,TOCHIMILCO,SAN ANTONIO ALPANOCAN,21EJN0279C,SOR JUANA INES DE LA CRUZ,93, DAÑO MENOR ,OTROS RECURSOS,100,18.876859,-98.709601
1250,TOCHIMILCO,SANTA CATALINA TEPANAPA,21DPR0702A,MIGUEL HIDALGO,107, DAÑO MENOR ,OTROS RECURSOS,100,18.891667,-98.610833
1251,PUEBLA,HEROICA PUEBLA DE ZARAGOZA,21DJN2290N,VICTOR PUEBLA,102, DAÑO MENOR ,TERCERA ETAPA,0,19.0412934,-98.2412193
1252,TOCHTEPEC,SAN LORENZO OMETEPEC,21DJN0173K,ESTEBAN DE ANTUÑANO,100, DAÑO MENOR ,OTROS RECURSOS,100,18.853702,-97.852481
1253,TEOPANTLÁN,TEOPANTLAN,21EBH0315Y,AQUILES SERDAN,99, DAÑO MENOR ,SEGUNDA ETAPA A,100,19.014693,-98.344524
1254,SAN MARTÍN TEXMELUCAN,SAN MARTIN TEXMELUCAN DE LABASTIDA,21EPR0381G,18 DE MARZO,593, DAÑO PARCIAL ,ESCUELAS AL CIEN 2018,100,19.281446,-98.435673
1255,IXCAMILPA DE GUERRERO,IXCAMILPA,21DPR2514V,LICENCIADO JOSE VASCONCELOS,94, DAÑO MENOR ,TERCERA ETAPA,0,17.961944,-98.618333
1256,TEHUACÁN,SAN MIGUEL,21DCC0866E,NUEVO DIA,92, DAÑO MENOR ,TERCERA ETAPA,0,18.4125,-97.33
1257,COYOTEPEC,SAN VICENTE COYOTEPEC,21DPR2365D,MELCHOR OCAMPO,94, DAÑO MENOR ,TERCERA ETAPA,100,18.405833,-97.831389
1258,TIANGUISMANALCO,TIANGUISMANALCO,21ETV0161U,RICARDO MARIN GARCIA,91, DAÑO MENOR ,TERCERA ETAPA,90,18.973232,-98.453349
1259,MIXTLA,SAN SIMON COATEPEC,21DPR2442S,LEANDRO VALLE,85, DAÑO MENOR ,OTROS RECURSOS,100,18.915278,-97.889167
1260,SAN MARTÍN TEXMELUCAN,SAN MARTIN TEXMELUCAN DE LABASTIDA,21DES0042B,MAESTRO RURAL,889, DAÑO PARCIAL ,ESCUELAS AL CIEN 2018,100,19.29051,-98.43585
1261,SAN MARTÍN TEXMELUCAN,SAN MARTIN TEXMELUCAN DE LABASTIDA,21DPR0966J,MELCHOR OCAMPO,0, DAÑO PARCIAL ,OTROS RECURSOS,100,19.276858,-98.444559
1262,ACATLÁN,ACATLAN DE OSORIO,21EPR0008A,EMILIANO ZAPATA,93, DAÑO MENOR ,SEGUNDA ETAPA A,100,18.201944,-98.029444
1263,HUEJOTZINGO,SANTA MARIA ATEXCAC,21DJN0449H,GUELAGUETZA,93, DAÑO MENOR ,OTROS RECURSOS,100,19.137224,-98.502635
1264,CHILA DE LA SAL,CHILA DE LA SAL,21EPR0110O,MIGUEL HIDALGO,92, DAÑO MENOR ,TERCERA ETAPA,0,18.11,-98.484167
1265,ACTEOPAN,ACTEOPAN,21EJN0084Q,CUICACALLI,84, DAÑO MENOR ,TERCERA ETAPA,100,18.767222,-98.715833
1266,COATZINGO,SAN VICENTE,21DPR1327U,EMILIANO ZAPATA,98, DAÑO MENOR ,TERCERA ETAPA,0,18.622944,-98.183306
1267,TLAPANALÁ,TEPAPAYECA,21DJN0830F,NABOR CARRILLO,85, DAÑO MENOR ,OTROS RECURSOS,100,18.672778,-98.530556
1268,TEHUACÁN,SANTA MARIA COAPAN,21DML0020F,HECTOR LEZAMA SURROCA,99, DAÑO MENOR ,OTROS RECURSOS,100,19.00225,-98.20619
1269,HUEHUETLÁN EL CHICO,HUEHUETLAN EL CHICO,21DPR1033H,FACUNDO TORRES,91, DAÑO MENOR ,TERCERA ETAPA,0,18.369308,-98.694281
1270,TEHUACÁN,TEHUACAN,21DJN2254I,PREESCOLAR CENDI 2,85, DAÑO MENOR ,TERCERA ETAPA,0,18.485385,-97.393729
1271,IXCAMILPA DE GUERRERO,BUENAVISTA DE ZAPATA,21DPR2526Z,PLAN DE AYALA,79, DAÑO MENOR ,TERCERA ETAPA,0,18.0175,-98.7025
1272,PUEBLA,SANTA MARIA GUADALUPE TECOLA,21DJN0642M,ATOYATL,86, DAÑO MENOR ,OTROS RECURSOS,100,18.905833,-98.191667
1273,TEHUACÁN,TEHUACAN,21DJN2196I,CHAPULTEPEC,107, DAÑO MENOR ,TERCERA ETAPA,0,18.436114,-97.377041
1274,CHILA,LAS SIDRAS,21EPR0109Z,HEROES DEL CINCO DE MAYO,89, DAÑO MENOR ,SEGUNDA ETAPA A,100,17.985506,-97.885518
1275,TLAPANALÁ,SANTA CATARINA COATEPEC,21DJN0664Y,BERNARDINO DE SAHAGUN,80, DAÑO MENOR ,OTROS RECURSOS,100,18.6675,-98.559167
1276,YEHUALTEPEC,YEHUALTEPEC,21DPR3562L,MARTIRES DE LA REVOLUCION,91, DAÑO MENOR ,OTROS RECURSOS,100,18.794811,-97.660367
1277,SANTA INÉS AHUATEMPAN,LA CONCEPCION,21DPR0366P,HOGAR Y PATRIA,88, DAÑO MENOR ,OTROS RECURSOS,100,18.385556,-98.033333
1278,TOCHIMILCO,LA MAGDALENA YANCUITLALPAN,21DJN0420C,AGUSTIN MELGAR,85, DAÑO MENOR ,OTROS RECURSOS,100,18.903844,-98.584481
1279,COHUECAN,COHUECAN,21DCC0322M,ANGELICA CASTRO DE LA FUENTE,82, DAÑO MENOR ,TERCERA ETAPA,0,18.739444,-98.693333
1280,IXCAMILPA DE GUERRERO,IXCAMILPA,21DJN0383P,IXCAMILPA,76, DAÑO MENOR ,TERCERA ETAPA,0,18.030214,-98.694298
1281,TEOPANTLÁN,SAN FRANCISCO JALAPEXCO,21EPR0244D,RAFAEL AVILA CAMACHO,91, DAÑO MENOR ,TERCERA ETAPA,0,18.839722,-98.299722
1282,SAN NICOLÁS DE LOS RANCHOS,SAN NICOLAS DE LOS RANCHOS,21EPR0541D,MIGUEL HIDALGO Y COSTILLA,715, DAÑO MAYOR ,ESCUELAS AL CIEN 2018,100,19.074184,-98.48737
1283,TLAHUAPAN,SAN JUAN CUAUHTEMOC,21EBH0992X,BACHILLERATO  DIGITAL NUM. 39,89, DAÑO MENOR ,SEGUNDA ETAPA A,100,18.852222,-97.778056
1284,SAN NICOLÁS DE LOS RANCHOS,SAN NICOLAS DE LOS RANCHOS,21EBH0133P,SIMON BOLIVAR,301, DAÑO PARCIAL ,ESCUELAS AL CIEN 2018,100,20.106309,-97.625528
1285,SAN NICOLÁS DE LOS RANCHOS,,21ETV0147A,GRERORIO TORRES QUINTERO,104, DAÑO PARCIAL ,ESCUELAS AL CIEN 2018,100,19.084131,-98.515996
1286,IXCAMILPA DE GUERRERO,IXCAMILPA,21ETV0526K,JOSE MARIA LICEAGA,77, DAÑO MENOR ,TERCERA ETAPA,0,18.028054,-98.695943
1287,ATZALA,ATZALA,21ETV0356G,ANGEL DEL CAMPO,66, DAÑO MENOR ,TERCERA ETAPA,100,18.546389,-98.553056
1288,TLAPANALÁ,TLAPANALA,21DCC1095O,GABRIELA MISTRAL,113, DAÑO MENOR ,TERCERA ETAPA,0,18.695849,-98.537804
1289,TEHUACÁN,EL ROSARIO,21EJN0305K,AMANECER,82, DAÑO MENOR ,TERCERA ETAPA,0,18.466279,-97.373552
1290,TLACOTEPEC DE BENITO JUÁREZ,SAN LUCAS EL VIEJO,21DJN1049S,CITLALTEPETL,79, DAÑO MENOR ,TERCERA ETAPA,0,18.676944,-97.718889
1291,TEHUACÁN,TEHUACAN,21EJN0301O,SUEÑOS FELICES,91, DAÑO MENOR ,TERCERA ETAPA,0,18.454104,-97.402955
1292,AMOZOC,AMOZOC DE MOTA,21EJN1157Z,CONSTITUCION 1,92, DAÑO MENOR ,TERCERA ETAPA,0,19.047256,-98.043364
1293,TEOTLALCO,SANTA CRUZ,21DPR0457G,AMADO NERVO,83, DAÑO MENOR ,OTROS RECURSOS,100,18.496111,-98.793889
1294,PUEBLA,SANTO TOMAS CHAUTLA,21EJN1283W,TLATOANI,102, DAÑO MENOR ,TERCERA ETAPA,0,18.972003,-98.148935
1295,SAN PEDRO CHOLULA,CHOLULA DE RIVADAVIA,21DPR0328M,HEROES DEL 5 DE MAYO DE 1862 FORD 22,505, DAÑO PARCIAL ,ESCUELAS AL CIEN 2018,100,19.068683,-98.304351
1296,ACATLÁN,ACATLAN DE OSORIO,21EBH0135N,ROMAN ROSAS,83, DAÑO MENOR ,SEGUNDA ETAPA A,100,19.074739,-98.487542
1297,TECOMATLÁN,OLOMATLAN,21DST0138G,ESCUELA SECUNDARIA TECNICA NUM. 127,81, DAÑO MENOR ,TERCERA ETAPA,0,17.946111,-98.269722
1298,TLAPANALÁ,TEPAPAYECA,21ETV0491L,ROGER BACON,81, DAÑO MENOR ,OTROS RECURSOS,100,18.672778,-98.530556
1299,SAN PEDRO CHOLULA,CHOLULA DE RIVADAVIA,21DPR0333Y,MIGUEL HIDALGO,384, DAÑO PARCIAL ,ESCUELAS AL CIEN 2018,100,19.066173,-98.297748
1300,SAN NICOLÁS DE LOS RANCHOS,SAN NICOLAS DE LOS RANCHOS,21EJN0663Y,SAN NICOLAS DE LOS RANCHOS,81, DAÑO MENOR ,TERCERA ETAPA,0,19.068843,-98.487034
1301,PUEBLA,HEROICA PUEBLA DE ZARAGOZA,21DJN1115A,CELERINO CANO PALACIOS,81, DAÑO MENOR ,TERCERA ETAPA,0,19.073714,-98.164435
1302,TOCHIMILCO,TOCHIMILCO,21DCC0191K,NARCISO MENDOZA,85, DAÑO MENOR ,TERCERA ETAPA,100,18.881111,-98.619167
1303,PETLALCINGO,SANTA GERTRUDIS SALITRILLO,21DPR0186E,LICENCIADO BENITO JUAREZ,78, DAÑO MENOR ,SEGUNDA ETAPA A,100,18.021111,-97.898056
1304,ATZALA,ATZALA,21DJN0219P,VICENTE RIVA PALACIOS,75, DAÑO MENOR ,TERCERA ETAPA,100,18.546389,-98.553056
1305,TEOTLALCO,TEOTLALCO,21DJN0836Z,TEOTLALCO,81, DAÑO MENOR ,OTROS RECURSOS,100,18.471111,-98.777778
1306,CHILA,CHILA,21EBH0176N,ELIEZER TRUJILLO CALIXTO,74, DAÑO MENOR ,SEGUNDA ETAPA A,100,18.6475,-98.075278
1307,CHILA,FRANCISCO IBARRA RAMOS,21DJN0223B,BEETHOVEN,76, DAÑO MENOR ,SEGUNDA ETAPA A,100,17.978611,-97.921111
1308,SAN PEDRO CHOLULA,SANTA MARIA ACUEXCOMAC,21DES0102Z,20 DE NOVIEMBRE,320, DAÑO PARCIAL ,ESCUELAS AL CIEN 2018,100,19.042522,-98.383713
1309,SAN PEDRO CHOLULA,SANTIAGO MOMOXPAN,21DES0095G,AGUILAS DE ANAHUAC,536, DAÑO PARCIAL ,ESCUELAS AL CIEN 2018,100,19.055805,-98.269278
1310,TLANEPANTLA,SANTA ISABEL TLANEPANTLA,21EJN1418U,KOKOMITO,80, DAÑO MENOR ,OTROS RECURSOS,100,18.865217,-97.886728
1311,CUAYUCA DE ANDRADE,SAN PEDRO CUAYUCA,21DTV0083H,MELCHOR OCAMPO,75, DAÑO MENOR ,SEGUNDA ETAPA A,100,18.488333,-98.183333
1312,CUAYUCA DE ANDRADE,SAN PEDRO CUAYUCA,21DPR2020K,BENITO JUAREZ,75, DAÑO MENOR ,SEGUNDA ETAPA A,100,18.488333,-98.183333
1313,SAN SALVADOR EL VERDE,SAN SALVADOR EL VERDE,21DPR0356I,18 DE MARZO,374, DAÑO PARCIAL ,ESCUELAS AL CIEN 2018,100,19.252317,-98.535142
1314,ACATLÁN,ACATLAN DE OSORIO,21DPR2292B,BENITO JUAREZ,76, DAÑO MENOR ,SEGUNDA ETAPA A,100,18.256667,-98.102222
1315,TECAMACHALCO,LA LAGUNA,21ETV0959Y,XICOTÉNCATL,60, DAÑO MENOR ,TERCERA ETAPA,0,20.009214,-97.873256
1316,SAN MARTÍN TEXMELUCAN,SAN MARTIN TEXMELUCAN DE LABASTIDA,21EJN0699M,C.A.I.C. SAN BALTAZAR TEMAXCALAC,219, DAÑO MENOR ,DONACIÓN,100,19.264121,-98.409496
1317,TEPATLAXCO DE HIDALGO,TEPATLAXCO DE HIDALGO,21DPR3525H,GUILLERMO PRIETO,484, DAÑO PARCIAL ,ESCUELAS AL CIEN 2018,100,19.079022,-97.967849
1318,PIAXTLA,PIAXTLA,21EBH0294B,JUANA DE ASBAJE,75, DAÑO MENOR ,SEGUNDA ETAPA A,100,20.088994,-97.942038
1319,JOLALPAN,SANTIAGO MITEPEC,21ETV0396H,HERIBERTO JARA,72, DAÑO MENOR ,TERCERA ETAPA,0,18.241389,-98.929722
1320,TEOPANTLÁN,TEOPANTLAN,21DPB0070D,LICENCIADO BENITO JUAREZ,72, DAÑO MENOR ,TERCERA ETAPA,0,18.712452,-98.259353
1321,TEPEXI DE RODRÍGUEZ,ALMOLONGA (TODOS SANTOS),21DCC0428F,LA CORREGIDORA,67, DAÑO MENOR ,TERCERA ETAPA,0,18.474167,-97.965556
1322,PUEBLA,PUEBLA,21DCT0303O, CENTRO DE ESTUDIOS TECNOLÓGICOS INDUSTRIALES Y DE SERVICIOS NUM. 104,820, DAÑO MAYOR ,ESCUELAS AL CIEN 2018,100,20.18449,-98.068875
1323,TOCHIMILCO,SAN LUCAS TULCINGO,21DCC0027K,EMILIANO ZAPATA,73, DAÑO MENOR ,TERCERA ETAPA,100,18.839444,-98.595556
1324,TOCHIMILCO,TOCHIMILCO,21DTV0244D,EMILIANO ZAPATA,62, DAÑO MENOR ,OTROS RECURSOS,100,18.889167,-98.659167
1325,PUEBLA,HEROICA PUEBLA DE ZARAGOZA,21EPR0257H,MELCHOR OCAMPO,67, DAÑO MENOR ,TERCERA ETAPA,0,19.047256,-98.201974
1326,TLACOTEPEC DE BENITO JUÁREZ,PALMILLAS (LA COLUMNA),21DPR0598F,VALERIO TRUJANO,67, DAÑO MENOR ,TERCERA ETAPA,0,18.625,-97.708889
1327,ZACAPALA,ZACAPALA,21EPR0476U,MIGUEL HIDALGO Y COSTILLA,67, DAÑO MENOR ,SEGUNDA ETAPA A,100,18.591944,-98.065278
1328,COHETZALA,SANTA MONICA,21DPR1748C,BENITO JUAREZ,66, DAÑO MENOR ,TERCERA ETAPA,0,18.208611,-98.803611
1329,PUEBLA,HEROICA PUEBLA DE ZARAGOZA,21DJN2176V,YANCUITLANESE,66, DAÑO MENOR ,TERCERA ETAPA,0,18.946907,-98.232955
1330,JUAN C. BONILLA,SAN GABRIEL OMETOXTLA,21DTV0518C,QUETZALCOATL,66, DAÑO MENOR ,TERCERA ETAPA,0,19.100833,-98.315833
1331,SAN MARTÍN TEXMELUCAN,SAN MARTIN TEXMELUCAN DE LABASTIDA,21DJN2260T,EMMA GODOY,57, DAÑO MENOR ,TERCERA ETAPA,0,19.284388,-98.442924
1332,TECAMACHALCO,TECAMACHALCO,21DJN2324N,MARIA MONTESSORI,67, DAÑO MENOR ,OTROS RECURSOS,100,18.885278,-97.727778
1333,ACATLÁN,ACATLAN DE OSORIO,21DPR1614N,EMILIANO ZAPATA,65, DAÑO MENOR ,SEGUNDA ETAPA A,100,18.0075,-98.241389
1334,JOLALPAN,SANTIAGO MITEPEC,21DPR3575P,IGNACIO RAMIREZ,65, DAÑO MENOR ,TERCERA ETAPA,0,18.241389,-98.929722
1335,TIANGUISMANALCO,TIANGUISMANALCO,21EBH0199Y,MARIA DEL CARMEN SERDAN,91, DAÑO MENOR ,TERCERA ETAPA,0,19.862533,-97.459163
1336,PETLALCINGO,TEXCALAPA DE JUAREZ,21DJN0727T,TRES CARABELAS,64, DAÑO MENOR ,TERCERA ETAPA,0,18.066944,-97.989722
1337,ZAPOTITLÁN,SAN PEDRO ATZUMBA,21ETV0253K,MANUEL C. TELLO,64, DAÑO MENOR ,TERCERA ETAPA,0,18.158056,-97.584722
1338,TIANGUISMANALCO,TIANGUISMANALCO,21DPB0833S,EJEKATEPETL,67, DAÑO MENOR ,TERCERA ETAPA,0,18.977876,-98.445876
1339,COATZINGO,CERRO PETLAZOLTORO (PARADA CRUZ VERDE),21DPR2919M,GENERAL LAZARO CARDENAS,62, DAÑO MENOR ,TERCERA ETAPA,0,18.616389,-98.174444
1340,TILAPA,SAN FELIX RIJO,21DJN0201Q,MANUEL OROZCO Y BERRA,69, DAÑO MENOR ,OTROS RECURSOS,100,18.620278,-98.550278
1341,SAN FELIPE TEOTLALCINGO,SAN JUAN TLALE,21DPR0288B,BENITO JUAREZ,62, DAÑO MENOR ,TERCERA ETAPA,0,19.234444,-98.518333
1342,TULCINGO,XIXINGO DE LOS REYES,21DJN2223P,OCTAVIO PAZ,65, DAÑO MENOR ,SEGUNDA ETAPA A,100,17.894167,-98.405833
1343,TEPEXCO,TEPEXCO,21ETV0475U,IGNACIO MANUEL ALTAMIRANO,60, DAÑO MENOR ,OTROS RECURSOS,100,18.643333,-98.691111
1344,ACATLÁN,CUAJILOTITO,21DPR2297X,JOSE MARIA MORELOS,13, DAÑO PARCIAL ,ESCUELAS AL CIEN 2018,100,18.091594,-98.037197
1345,ACATLÁN,EL TECOMATE,21DPR2299V,LAZARO CARDENAS,56, DAÑO PARCIAL ,ESCUELAS AL CIEN 2018,100,18.149444,-98.041667
1346,ACATLÁN,HERMENEGILDO GALEANA,21DJN0105N,HERMENEGILDO GALEANA,35, DAÑO PARCIAL ,ESCUELAS AL CIEN 2018,100,18.256667,-98.102222
1347,PETLALCINGO,EL IDOLO,21DPR2328Z,LIBERTADORES DE AMERICA,61, DAÑO MENOR ,TERCERA ETAPA,0,18.059309,-97.872011
1348,PUEBLA,SANTA MARIA XONACATEPEC,21DML0016T,CENTRO DE ATENCION MULTIPLE KUIKA KONEME,63, DAÑO MENOR ,OTROS RECURSOS,100,18.966173,-97.899399
1349,ACATLÁN,NUEVOS HORIZONTES,21DPR2301T,CINCO DE MAYO,68, DAÑO PARCIAL ,ESCUELAS AL CIEN 2018,100,18.230833,-98.138889
1350,ACATLÁN,ACATLAN DE OSORIO,21EBH0850Z,NICOLAS BRAVO,60, DAÑO MENOR ,SEGUNDA ETAPA A,100,19.226389,-97.170833
1351,CUAYUCA DE ANDRADE,SAN PEDRO CUAYUCA,21DCC0364L,LEONA VICARIO,60, DAÑO MENOR ,SEGUNDA ETAPA A,100,18.488333,-98.183333
1352,TEOPANTLÁN,TEOPANTLAN,21EJN0478B,CITLALLI,60, DAÑO MENOR ,TERCERA ETAPA,0,18.709412,-98.268728
1353,GUADALUPE,SAN ANTONIO CHILTEPEC,21DTV0167P,AQUILES SERDAN,58, DAÑO MENOR ,TERCERA ETAPA,0,18.005,-98.179722
1354,IZÚCAR DE MATAMOROS,SAN RAFAEL,21KPR0088N,PRIMARIA COMUNITARIA RURAL SAN RAFAEL,5, DAÑO MENOR ,TERCERA ETAPA,100,18.420466,-98.460819
1355,PETLALCINGO,SECCION SEXTA GUADALUPE,21DPR2853U,CUAUHTEMOC,59, DAÑO MENOR ,TERCERA ETAPA,0,18.033056,-97.870833
1356,HUEHUETLÁN EL CHICO,TZICATLAN,21DJN0607G,TZICATL,63, DAÑO MENOR ,TERCERA ETAPA,0,18.452815,-98.757317
1357,SAN FELIPE TEOTLALCINGO,SAN FELIPE TEOTLALCINGO,21EJN0780N,CAIC SAN FELIPE TEOTLALTZINGO,63, DAÑO MENOR ,TERCERA ETAPA,0,19.223504,-98.503594
1358,TEPEXI DE RODRÍGUEZ,LAS FLORES,21ETV0770W,LUIS DONALDO COLOSIO MURRIETA,57, DAÑO MENOR ,OTROS RECURSOS,100,18.067056,-98.098072
1359,AHUATLÁN,PATLANOAYA (SAN SALVADOR PATLANOAYA),21EBH1251K,BACHILLERATO DIGITAL NUM. 277,44, DAÑO PARCIAL ,ESCUELAS AL CIEN 2018,100,18.233333,-96.999444
1360,AHUATLÁN,PATLANOAYA (SAN SALVADOR PATLANOAYA),21EPR0018H,EMILIANO ZAPATA,119, DAÑO PARCIAL ,ESCUELAS AL CIEN 2018,100,18.498611,-98.284444
1361,TILAPA,CUEXPALA (SAN BARTOLO CUEXPALA),21DJN0832D,CUEXPALIN,57, DAÑO MENOR ,OTROS RECURSOS,100,18.629444,-98.559722
1362,PUEBLA,HEROICA PUEBLA DE ZARAGOZA,21EML0005M,YOLOT'SI,49, DAÑO MENOR ,TERCERA ETAPA,0,18.462016,-97.832625
1363,CUAUTINCHÁN,SANTA CRUZ ALPUYECA,21EJN0151Y,LAS FLORES DE ALPUYECA,63, DAÑO MENOR ,TERCERA ETAPA,100,18.981667,-98.080833
1364,ALBINO ZERTUCHE,ACAXTLAHUACAN DE ALBINO ZERTUCHE,21EJN0085P,PROFESOR  MATEO VARGAS ALONSO,73, DAÑO PARCIAL ,ESCUELAS AL CIEN 2018,100,18.012252,-98.538993
1365,ALBINO ZERTUCHE,ACAXTLAHUACAN DE ALBINO ZERTUCHE,21EPR0577S,AQUILES SERDAN,234, DAÑO PARCIAL ,ESCUELAS AL CIEN 2018,100,18.020122,-98.538472
1366,TILAPA,ZOLONQUIAPA,21DJN0599O,24 DE OCTUBRE,53, DAÑO MENOR ,TERCERA ETAPA,0,18.576111,-98.527222
1367,TZICATLACOYAN,SAN BERNARDINO TEPENENE,21ETV0571X,EMILIANO ZAPATA,54, DAÑO MENOR ,TERCERA ETAPA,0,18.881788,-98.093017
1368,ATLIXCO,ATLIXCO,21EPR0039U,LAZARO CARDENAS,781, DAÑO PARCIAL ,ESCUELAS AL CIEN 2018,100,18.903203,-98.439781
1369,ATLIXCO,SAN DIEGO ACAPULCO,21DJN1034Q,MANUEL JOSE OTHON,57, DAÑO PARCIAL ,ESCUELAS AL CIEN 2018,100,18.878171,-98.44852
1370,GUADALUPE,EL MIRADOR (SANTA CRUZ),21EPR0606X,LAZARO CARDENAS,55, DAÑO MENOR ,OTROS RECURSOS,100,18.067056,-98.098072
1371,SAN PABLO ANICANO,SAN PABLO ANICANO,21DPR1895M,LA PATRIA ES PRIMERO,55, DAÑO MENOR ,OTROS RECURSOS,100,18.125556,-98.084167
1372,ACTEOPAN,ACTEOPAN,21EBH0705N,TELPOCHCALLI,50, DAÑO MENOR ,TERCERA ETAPA,0,20.541667,-97.886944
1373,TZICATLACOYAN,SAN MIGUEL ACUEXCOMAC,21DJN0503L,MARIANO ANTONIO TAPIA,54, DAÑO MENOR ,OTROS RECURSOS,100,18.839444,-98.056944
1374,ATLIXCO,SAN AGUSTIN HUIXAXTLA,21DPR1542K,BRAULIO RODRIGUEZ,176, DAÑO PARCIAL ,ESCUELAS AL CIEN 2018,100,18.917778,-98.396944
1375,ACATLÁN,ACATLAN DE OSORIO,21DPR2295Z,VEINTE DE NOVIEMBRE,54, DAÑO MENOR ,SEGUNDA ETAPA A,100,18.259722,-98.060833
1376,ATLIXCO,SANTA LUCIA COSAMALOAPAN,21DPR1539X,RICARDO FLORES MAGON,256, DAÑO PARCIAL ,ESCUELAS AL CIEN 2018,100,18.883611,-98.351944
1377,ATZITZIHUACÁN,SAN PEDRO IXHUATEPEC,21DJN0831E,MIGUEL F. MARTINEZ,27, DAÑO MENOR ,TERCERA ETAPA,0,18.795278,-98.636389
1378,SAN DIEGO LA MESA TOCHIMILTZINGO,TOCHIMILTZINGO,21ETV0407X,VIRGILIO URIBE,50, DAÑO MENOR ,TERCERA ETAPA,0,18.810833,-98.330556
1379,AXUTLA,HUEHUEPIAXTLA,21EPR0050Q,HERMENEGILDO GALEANA,18, DAÑO PARCIAL ,ESCUELAS AL CIEN 2018,100,18.155278,-98.385278
1380,TOCHIMILCO,SAN MARTIN ZACATEMPA,21ETV0693H,JOSE VASCONCELOS,59, DAÑO MENOR ,OTROS RECURSOS,100,18.887222,-98.609167
1381,TILAPA,CASA BLANCA (CUYOTLIAPA),21DJN1084Y,FRANCISCO GABILONDO SOLER,53, DAÑO MENOR ,TERCERA ETAPA,0,18.585278,-98.512778
1382,DOMINGO ARENAS,CHAHUAC,21DTV0546Z,DOMINGO ARENAS,52, DAÑO MENOR ,TERCERA ETAPA,100,19.14179,-98.457811
1383,ATZITZIHUACÁN,SANTIAGO ATZITZIHUACAN,21DCC0192J,MOCTEZUMA XOCOYOTZIN,44, DAÑO MENOR ,TERCERA ETAPA,93,18.804444,-98.624167
1384,HUEHUETLÁN EL CHICO,HUEHUETLAN EL CHICO,21DJN1108R,SIMON BOLIVAR,52, DAÑO MENOR ,TERCERA ETAPA,0,18.369308,-98.694281
1385,TEHUACÁN,RANCHO CABRAS (SAN SALVADOR OTZOLOTEPEC),21ETV0910F,OCTAVIO PAZ,52, DAÑO MENOR ,TERCERA ETAPA,0,19.248056,-97.344722
