N°,Municipio,Etapa,Edad,Género
3017,HUITZILTEPEC,2,44,Femenino
3018,HUITZILTEPEC,2,55,Femenino
3019,HUEHUETLAN EL GRANDE,2,57,Femenino
3020,HUEHUETLAN EL GRANDE,2,49,Femenino
3021,HUEHUETLAN EL GRANDE,2,23,Femenino
3022,HUEHUETLAN EL GRANDE,2,55,Femenino
3023,HUEHUETLAN EL GRANDE,2,56,Femenino
3024,HUEHUETLAN EL GRANDE,2,41,Femenino
3025,HUEHUETLAN EL GRANDE,2,23,Femenino
3026,HUEHUETLAN EL GRANDE,2,60,Femenino
3027,HUEHUETLAN EL GRANDE,2,43,Femenino
3028,TEPEXI DE RODRIGUEZ,2,38,Femenino
3029,TEPEXI DE RODRIGUEZ,2,37,Femenino
3030,TEPEXI DE RODRIGUEZ,2,30,Femenino
3031,TEPEXI DE RODRIGUEZ,2,27,Femenino
3032,TEPEXI DE RODRIGUEZ,2,28,Femenino
3033,TEPEXI DE RODRIGUEZ,2,34,Femenino
3034,TEPEXI DE RODRIGUEZ,2,65,Femenino
3035,TEPEXI DE RODRIGUEZ,2,42,Femenino
3036,TEPEXI DE RODRIGUEZ,2,32,Femenino
3037,TEPEXI DE RODRIGUEZ,2,52,Femenino
3038,HUITZILTEPEC,2,43,Femenino
3039,HUITZILTEPEC,2,44,Femenino
3040,HUITZILTEPEC,2,24,Femenino
3041,HUITZILTEPEC,2,20,Femenino
3042,HUITZILTEPEC,2,31,Femenino
3043,HUEHUETLAN EL GRANDE,2,23,Femenino
3044,HUEHUETLAN EL GRANDE,2,47,Femenino
3045,HUEHUETLAN EL GRANDE,2,44,Femenino
3046,HUEHUETLAN EL GRANDE,2,30,Femenino
3047,HUEHUETLAN EL GRANDE,2,56,Femenino
3048,HUEHUETLAN EL GRANDE,2,44,Femenino
3049,HUEHUETLAN EL GRANDE,2,74,Femenino
3050,HUEHUETLAN EL GRANDE,2,61,Femenino
3051,HUEHUETLAN EL GRANDE,2,28,Femenino
3052,HUITZILTEPEC,2,41,Femenino
3053,HUITZILTEPEC,2,69,Femenino
3054,HUITZILTEPEC,2,39,Femenino
3055,HUITZILTEPEC,2,42,Femenino
3056,HUITZILTEPEC,2,36,Femenino
3057,HUEHUETLAN EL GRANDE,3,26,Femenino
3058,HUEHUETLAN EL GRANDE,3,45,Femenino
3059,HUEHUETLAN EL GRANDE,3,56,Femenino
3060,HUEHUETLAN EL GRANDE,3,21,Femenino
3061,HUEHUETLAN EL GRANDE,3,48,Femenino
3062,HUEHUETLAN EL GRANDE,3,27,Femenino
3063,HUEHUETLAN EL GRANDE,3,25,Femenino
3064,HUEHUETLAN EL GRANDE,3,20,Femenino
3065,HUEHUETLAN EL GRANDE,3,32,Femenino
3066,HUEHUETLAN EL GRANDE,3,42,Femenino
3067,TEPEXI DE RODRIGUEZ,3,41,Femenino
3068,TEPEXI DE RODRIGUEZ,3,32,Femenino
3069,TEPEXI DE RODRIGUEZ,3,28,Femenino
3070,TEPEXI DE RODRIGUEZ,3,53,Femenino
3071,TEPEXI DE RODRIGUEZ,3,40,Femenino
3072,TEPEXI DE RODRIGUEZ,3,36,Femenino
3073,TEPEXI DE RODRIGUEZ,3,61,Femenino
3074,TEPEXI DE RODRIGUEZ,3,38,Femenino
3075,TEPEXI DE RODRIGUEZ,3,45,Femenino
3076,TEPEXI DE RODRIGUEZ,3,51,Femenino
3077,HUATLATLAUCA,3,40,Femenino
3078,HUATLATLAUCA,3,37,Femenino
3079,HUATLATLAUCA,3,37,Femenino
3080,HUATLATLAUCA,3,42,Femenino
3081,HUATLATLAUCA,3,50,Femenino
3082,MOLCAXAC,4,35,Femenino
3083,MOLCAXAC,4,60,Femenino
3084,MOLCAXAC,4,38,Femenino
3085,MOLCAXAC,4,32,Femenino
3086,MOLCAXAC,4,56,Femenino
3087,MOLCAXAC,4,29,Femenino
3088,MOLCAXAC,4,38,Femenino
3089,HUITZILTEPEC,4,43,Femenino
3090,HUITZILTEPEC,4,55,Femenino
3091,HUITZILTEPEC,4,29,Femenino
3092,HUITZILTEPEC,4,19,Femenino
3093,HUITZILTEPEC,4,33,Femenino
3094,HUITZILTEPEC,4,58,Femenino
3095,HUITZILTEPEC,4,35,Femenino
3096,HUITZILTEPEC,4,48,Femenino
3097,HUITZILTEPEC,4,44,Femenino
3098,HUEHUETLAN EL GRANDE,4,33,Femenino
3099,HUEHUETLAN EL GRANDE,4,39,Femenino
3100,HUEHUETLAN EL GRANDE,4,51,Femenino
3101,HUEHUETLAN EL GRANDE,4,44,Femenino
3102,HUEHUETLAN EL GRANDE,4,59,Femenino
3103,TEPEXI DE RODRIGUEZ,5,54,Femenino
3104,TEPEXI DE RODRIGUEZ,5,61,Femenino
3105,TEPEXI DE RODRIGUEZ,5,38,Femenino
3106,TEPEXI DE RODRIGUEZ,5,43,Femenino
3107,TEPEXI DE RODRIGUEZ,5,27,Femenino
3108,TEPEXI DE RODRIGUEZ,5,35,Femenino
3109,TEPEXI DE RODRIGUEZ,5,23,Femenino
3110,ATEXCAL,6,39,Femenino
3111,ATEXCAL,6,51,Femenino
3112,ATEXCAL,6,40,Femenino
3113,ATEXCAL,6,56,Femenino
3114,ATEXCAL,6,37,Femenino
3115,ATEXCAL,6,63,Femenino
3116,ATEXCAL,6,54,Femenino
3117,HUATLATLAUCA,6,27,Femenino
3118,HUATLATLAUCA,6,43,Femenino
3119,HUATLATLAUCA,6,64,Femenino
3120,HUATLATLAUCA,6,30,Femenino
3121,HUATLATLAUCA,6,49,Femenino
3122,HUATLATLAUCA,6,33,Femenino
3123,HUATLATLAUCA,6,37,Femenino
3124,HUATLATLAUCA,6,58,Femenino
3125,HUATLATLAUCA,6,39,Femenino
3126,HUATLATLAUCA,6,56,Femenino
3127,HUITZILTEPEC,6,39,Femenino
3128,HUITZILTEPEC,6,37,Femenino
3129,HUITZILTEPEC,6,59,Femenino
3130,HUITZILTEPEC,6,30,Femenino
3131,HUITZILTEPEC,6,40,Femenino
3132,HUATLATLAUCA,7,52,Femenino
3133,HUATLATLAUCA,7,26,Femenino
3134,HUATLATLAUCA,7,31,Femenino
3135,HUATLATLAUCA,7,26,Femenino
3136,HUATLATLAUCA,7,25,Femenino
3137,HUATLATLAUCA,7,64,Femenino
3138,HUATLATLAUCA,7,37,Femenino
3139,HUATLATLAUCA,7,57,Femenino
3140,ATEXCAL,7,42,Femenino
3141,ATEXCAL,7,32,Femenino
3142,ATEXCAL,7,44,Femenino
3143,ATEXCAL,7,52,Femenino
3144,ATEXCAL,7,32,Femenino
3145,ATEXCAL,7,22,Femenino
3146,ATEXCAL,7,35,Femenino
3147,ATEXCAL,7,41,Femenino
3148,ATEXCAL,7,41,Femenino
3149,TEPEXI DE RODRIGUEZ,7,61,Femenino
3150,TEPEXI DE RODRIGUEZ,7,48,Femenino
3151,TEPEXI DE RODRIGUEZ,7,43,Femenino
3152,TEPEXI DE RODRIGUEZ,7,53,Femenino
3153,TEPEXI DE RODRIGUEZ,7,64,Femenino
3154,TEPEXI DE RODRIGUEZ,7,31,Femenino
3155,TEPEXI DE RODRIGUEZ,7,64,Femenino
3156,TEPEXI DE RODRIGUEZ,7,40,Femenino
3157,CUAUTEMPAN,1,46,Femenino
3158,CUAUTEMPAN,1,49,Femenino
3159,CUAUTEMPAN,1,82,Femenino
3160,CUAUTEMPAN,1,34,Femenino
3161,CUAUTEMPAN,1,19,Femenino
3162,CUAUTEMPAN,1,44,Femenino
3163,CUAUTEMPAN,1,26,Femenino
3164,CUAUTEMPAN,1,42,Femenino
3165,CUAUTEMPAN,1,53,Femenino
3166,CUAUTEMPAN,1,27,Femenino
3167,IXTACAMAXTITLAN,1,41,Femenino
3168,IXTACAMAXTITLAN,1,52,Femenino
3169,IXTACAMAXTITLAN,1,39,Femenino
3170,IXTACAMAXTITLAN,1,72,Femenino
3171,IXTACAMAXTITLAN,1,50,Femenino
3172,IXTACAMAXTITLAN,1,26,Femenino
3173,IXTACAMAXTITLAN,1,21,Femenino
3174,IXTACAMAXTITLAN,1,48,Femenino
3175,IXTACAMAXTITLAN,1,30,Femenino
3176,IXTACAMAXTITLAN,1,53,Femenino
3177,IXTACAMAXTITLAN,1,49,Femenino
3178,IXTACAMAXTITLAN,1,35,Femenino
3179,IXTACAMAXTITLAN,1,21,Femenino
3180,IXTACAMAXTITLAN,1,29,Femenino
3181,IXTACAMAXTITLAN,1,45,Femenino
3182,IXTACAMAXTITLAN,1,41,Femenino
3183,IXTACAMAXTITLAN,1,24,Femenino
3184,IXTACAMAXTITLAN,1,39,Femenino
3185,IXTACAMAXTITLAN,1,37,Femenino
3186,IXTACAMAXTITLAN,1,63,Femenino
3187,IXTACAMAXTITLAN,1,64,Femenino
3188,IXTACAMAXTITLAN,1,74,Femenino
3189,IXTACAMAXTITLAN,1,23,Femenino
3190,IXTACAMAXTITLAN,1,48,Femenino
3191,IXTACAMAXTITLAN,1,66,Femenino
3192,IXTACAMAXTITLAN,1,40,Femenino
3193,IXTACAMAXTITLAN,1,31,Femenino
3194,CUAUTEMPAN,1,25,Femenino
3195,CUAUTEMPAN,1,33,Femenino
3196,CUAUTEMPAN,1,57,Femenino
3197,CUAUTEMPAN,1,37,Femenino
3198,CUAUTEMPAN,1,46,Femenino
3199,CUAUTEMPAN,1,60,Femenino
3200,CUAUTEMPAN,1,68,Femenino
3201,CUAUTEMPAN,1,40,Femenino
3202,CUAUTEMPAN,1,29,Femenino
3203,CUAUTEMPAN,1,21,Femenino
3204,CUAUTEMPAN,1,39,Femenino
3205,CUAUTEMPAN,1,62,Femenino
3206,CUAUTEMPAN,1,37,Femenino
3207,CUAUTEMPAN,1,29,Femenino
3208,CUAUTEMPAN,1,48,Femenino
3209,CUAUTEMPAN,1,26,Femenino
3210,CUAUTEMPAN,1,42,Femenino
3211,CUAUTEMPAN,1,48,Femenino
3212,CUAUTEMPAN,1,33,Femenino
3213,CUAUTEMPAN,1,38,Femenino
3214,CUAUTEMPAN,1,34,Femenino
3215,CUAUTEMPAN,1,38,Femenino
3216,CUAUTEMPAN,1,41,Femenino
3217,CUAUTEMPAN,1,46,Femenino
3218,CUAUTEMPAN,1,49,Femenino
3219,CUAUTEMPAN,1,21,Femenino
3220,CUAUTEMPAN,1,57,Femenino
3221,CUAUTEMPAN,1,54,Femenino
3222,CUAUTEMPAN,1,59,Femenino
3223,CUAUTEMPAN,1,31,Femenino
3224,CUAUTEMPAN,1,44,Femenino
3225,CUAUTEMPAN,1,46,Femenino
3226,CUAUTEMPAN,1,23,Femenino
3227,CUAUTEMPAN,1,54,Femenino
3228,CUAUTEMPAN,1,65,Femenino
3229,CUAUTEMPAN,1,60,Femenino
3230,CUAUTEMPAN,1,43,Femenino
3231,CUAUTEMPAN,1,52,Femenino
3232,IXTACAMAXTITLAN,1,52,Femenino
3233,IXTACAMAXTITLAN,1,57,Femenino
3234,IXTACAMAXTITLAN,1,20,Femenino
3235,IXTACAMAXTITLAN,1,44,Femenino
3236,IXTACAMAXTITLAN,1,53,Femenino
3237,IXTACAMAXTITLAN,1,59,Femenino
3238,IXTACAMAXTITLAN,1,36,Femenino
3239,IXTACAMAXTITLAN,1,65,Femenino
3240,TETELA DE OCAMPO,1,20,Femenino
3241,TETELA DE OCAMPO,1,50,Femenino
3242,TETELA DE OCAMPO,1,20,Femenino
3243,TETELA DE OCAMPO,1,50,Femenino
3244,TETELA DE OCAMPO,1,28,Femenino
3245,TETELA DE OCAMPO,1,25,Femenino
3246,TETELA DE OCAMPO,1,65,Femenino
3247,TETELA DE OCAMPO,1,27,Femenino
3248,TETELA DE OCAMPO,1,31,Femenino
3249,TETELA DE OCAMPO,1,21,Femenino
3250,TETELA DE OCAMPO,1,18,Femenino
3251,CUAUTEMPAN,1,60,Femenino
3252,CUAUTEMPAN,1,65,Femenino
3253,CUAUTEMPAN,1,21,Femenino
3254,CUAUTEMPAN,1,39,Femenino
3255,CUAUTEMPAN,1,19,Femenino
3256,CUAUTEMPAN,1,37,Femenino
3257,CUAUTEMPAN,1,21,Femenino
3258,CUAUTEMPAN,1,44,Femenino
3259,TETELA DE OCAMPO,1,26,Femenino
3260,TETELA DE OCAMPO,1,22,Femenino
3261,TETELA DE OCAMPO,1,21,Femenino
3262,TETELA DE OCAMPO,1,22,Femenino
3263,TETELA DE OCAMPO,1,28,Femenino
3264,TETELA DE OCAMPO,1,33,Femenino
3265,CUAUTEMPAN,1,40,Femenino
3266,CUAUTEMPAN,1,22,Femenino
3267,CUAUTEMPAN,1,40,Femenino
3268,CUAUTEMPAN,1,64,Femenino
3269,CUAUTEMPAN,1,33,Femenino
3270,CUAUTEMPAN,1,32,Femenino
3271,CUAUTEMPAN,1,52,Femenino
3272,CUAUTEMPAN,1,48,Femenino
3273,CUAUTEMPAN,1,30,Femenino
3274,CUAUTEMPAN,1,29,Femenino
3275,AQUIXTLA,1,37,Femenino
3276,AQUIXTLA,1,48,Femenino
3277,AQUIXTLA,1,32,Femenino
3278,AQUIXTLA,1,28,Femenino
3279,AQUIXTLA,1,54,Femenino
3280,AQUIXTLA,1,27,Femenino
3281,AQUIXTLA,1,58,Femenino
3282,CUAUTEMPAN,1,47,Femenino
3283,CUAUTEMPAN,1,34,Femenino
3284,CUAUTEMPAN,1,43,Femenino
3285,CUAUTEMPAN,1,31,Femenino
3286,CUAUTEMPAN,1,31,Femenino
3287,CUAUTEMPAN,1,21,Femenino
3288,CUAUTEMPAN,1,51,Femenino
3289,TETELA DE OCAMPO,2,24,Femenino
3290,TETELA DE OCAMPO,2,25,Femenino
3291,TETELA DE OCAMPO,2,54,Femenino
3292,TETELA DE OCAMPO,2,27,Femenino
3293,TETELA DE OCAMPO,2,40,Femenino
3294,TETELA DE OCAMPO,2,60,Femenino
3295,TETELA DE OCAMPO,2,25,Femenino
3296,TETELA DE OCAMPO,2,55,Femenino
3297,TETELA DE OCAMPO,2,31,Femenino
3298,TETELA DE OCAMPO,2,58,Femenino
3299,TETELA DE OCAMPO,2,28,Femenino
3300,TETELA DE OCAMPO,2,30,Femenino
3301,TETELA DE OCAMPO,2,32,Femenino
3302,TETELA DE OCAMPO,2,37,Femenino
3303,TETELA DE OCAMPO,2,38,Femenino
3304,TETELA DE OCAMPO,2,62,Femenino
3305,TETELA DE OCAMPO,2,21,Femenino
3306,TETELA DE OCAMPO,2,44,Femenino
3307,TETELA DE OCAMPO,2,33,Femenino
3308,TETELA DE OCAMPO,2,59,Femenino
3309,TETELA DE OCAMPO,2,39,Femenino
3310,TETELA DE OCAMPO,2,58,Femenino
3311,TETELA DE OCAMPO,2,20,Femenino
3312,TETELA DE OCAMPO,2,26,Femenino
3313,TETELA DE OCAMPO,2,24,Femenino
3314,TETELA DE OCAMPO,2,48,Femenino
3315,TETELA DE OCAMPO,2,51,Femenino
3316,TETELA DE OCAMPO,2,21,Femenino
3317,TETELA DE OCAMPO,3,51,Femenino
3318,TETELA DE OCAMPO,3,32,Femenino
3319,TETELA DE OCAMPO,3,25,Femenino
3320,TETELA DE OCAMPO,3,56,Femenino
3321,TETELA DE OCAMPO,3,25,Femenino
3322,TETELA DE OCAMPO,3,58,Femenino
3323,TETELA DE OCAMPO,3,60,Femenino
3324,TETELA DE OCAMPO,3,32,Femenino
3325,TETELA DE OCAMPO,3,37,Femenino
3326,TETELA DE OCAMPO,3,39,Femenino
3327,TETELA DE OCAMPO,3,67,Femenino
3328,TETELA DE OCAMPO,3,44,Femenino
3329,TETELA DE OCAMPO,3,53,Femenino
3330,TETELA DE OCAMPO,3,42,Femenino
3331,TETELA DE OCAMPO,3,29,Femenino
3332,TETELA DE OCAMPO,3,49,Femenino
3333,TETELA DE OCAMPO,3,41,Femenino
3334,TETELA DE OCAMPO,3,51,Femenino
3335,TETELA DE OCAMPO,3,21,Femenino
3336,TETELA DE OCAMPO,3,41,Femenino
3337,TETELA DE OCAMPO,3,36,Femenino
3338,TETELA DE OCAMPO,3,31,Femenino
3339,TETELA DE OCAMPO,3,36,Femenino
3340,TETELA DE OCAMPO,3,53,Femenino
3341,TETELA DE OCAMPO,3,25,Femenino
3342,TETELA DE OCAMPO,3,42,Femenino
3343,TETELA DE OCAMPO,3,53,Femenino
3344,TETELA DE OCAMPO,3,38,Femenino
3345,TETELA DE OCAMPO,3,36,Femenino
3346,TETELA DE OCAMPO,3,32,Femenino
3347,TETELA DE OCAMPO,3,27,Femenino
3348,TETELA DE OCAMPO,3,33,Femenino
3349,TETELA DE OCAMPO,3,25,Femenino
3350,TETELA DE OCAMPO,3,36,Femenino
3351,TETELA DE OCAMPO,3,51,Femenino
3352,TETELA DE OCAMPO,3,43,Femenino
3353,TETELA DE OCAMPO,3,71,Femenino
3354,TETELA DE OCAMPO,3,28,Femenino
3355,TETELA DE OCAMPO,3,35,Femenino
3356,TETELA DE OCAMPO,3,33,Femenino
3357,TETELA DE OCAMPO,3,40,Femenino
3358,TETELA DE OCAMPO,3,30,Femenino
3359,TETELA DE OCAMPO,3,23,Femenino
3360,ZAPOTITLAN DE MENDEZ,3,24,Femenino
3361,ZAPOTITLAN DE MENDEZ,3,58,Femenino
3362,ZAPOTITLAN DE MENDEZ,3,49,Femenino
3363,ZAPOTITLAN DE MENDEZ,3,39,Femenino
3364,ZAPOTITLAN DE MENDEZ,3,57,Femenino
3365,ZAPOTITLAN DE MENDEZ,3,40,Femenino
3366,ZAPOTITLAN DE MENDEZ,3,52,Femenino
3367,TETELA DE OCAMPO,3,25,Femenino
3368,TETELA DE OCAMPO,3,25,Femenino
3369,TETELA DE OCAMPO,3,42,Femenino
3370,TETELA DE OCAMPO,3,61,Femenino
3371,TETELA DE OCAMPO,3,28,Femenino
3372,TETELA DE OCAMPO,4,39,Femenino
3373,TETELA DE OCAMPO,4,44,Femenino
3374,TETELA DE OCAMPO,4,33,Femenino
3375,TETELA DE OCAMPO,4,58,Femenino
3376,TETELA DE OCAMPO,4,42,Femenino
3377,AQUIXTLA,5,47,Femenino
3378,AQUIXTLA,5,76,Femenino
3379,AQUIXTLA,5,33,Femenino
3380,AQUIXTLA,5,25,Femenino
3381,AQUIXTLA,5,50,Femenino
3382,AQUIXTLA,5,46,Femenino
3383,AQUIXTLA,5,51,Femenino
3384,AQUIXTLA,5,34,Femenino
3385,AQUIXTLA,5,40,Femenino
3386,AQUIXTLA,5,75,Femenino
3387,AQUIXTLA,5,39,Femenino
3388,AQUIXTLA,5,45,Femenino
3389,AQUIXTLA,5,31,Femenino
3390,AQUIXTLA,5,41,Femenino
3391,AQUIXTLA,5,52,Femenino
3392,AQUIXTLA,5,52,Femenino
3393,AQUIXTLA,5,41,Femenino
3394,AQUIXTLA,5,50,Femenino
3395,AQUIXTLA,5,31,Femenino
3396,AQUIXTLA,5,45,Femenino
3397,AQUIXTLA,5,35,Femenino
3398,AQUIXTLA,5,31,Femenino
3399,AQUIXTLA,5,64,Femenino
3400,AQUIXTLA,5,35,Femenino
3401,AQUIXTLA,5,20,Femenino
3402,TETELA DE OCAMPO,5,39,Femenino
3403,TETELA DE OCAMPO,5,29,Femenino
3404,TETELA DE OCAMPO,5,47,Femenino
3405,TETELA DE OCAMPO,5,29,Femenino
3406,TETELA DE OCAMPO,5,25,Femenino
3407,ZAPOTITLAN DE MENDEZ,5,33,Femenino
3408,ZAPOTITLAN DE MENDEZ,5,62,Femenino
3409,ZAPOTITLAN DE MENDEZ,5,36,Femenino
3410,ZAPOTITLAN DE MENDEZ,5,31,Femenino
3411,ZAPOTITLAN DE MENDEZ,5,55,Femenino
3412,TETELA DE OCAMPO,6,45,Femenino
3413,TETELA DE OCAMPO,6,24,Femenino
3414,TETELA DE OCAMPO,6,36,Femenino
3415,TETELA DE OCAMPO,6,39,Femenino
3416,TETELA DE OCAMPO,6,59,Femenino
3417,TETELA DE OCAMPO,6,20,Femenino
3418,TETELA DE OCAMPO,6,44,Femenino
3419,TETELA DE OCAMPO,6,47,Femenino
3420,TETELA DE OCAMPO,6,30,Femenino
3421,TETELA DE OCAMPO,6,74,Femenino
3422,TETELA DE OCAMPO,6,45,Femenino
3423,TETELA DE OCAMPO,6,22,Femenino
3424,TETELA DE OCAMPO,6,20,Femenino
3425,CUAUTEMPAN,6,38,Femenino
3426,CUAUTEMPAN,6,36,Femenino
3427,CUAUTEMPAN,6,52,Femenino
3428,CUAUTEMPAN,6,26,Femenino
3429,CUAUTEMPAN,6,32,Femenino
3430,CUAUTEMPAN,6,38,Femenino
3431,CUAUTEMPAN,6,25,Femenino
3432,CUAUTEMPAN,6,32,Femenino
3433,CUAUTEMPAN,6,43,Femenino
3434,CUAUTEMPAN,6,45,Femenino
3435,CUAUTEMPAN,6,47,Femenino
3436,CUAUTEMPAN,6,45,Femenino
3437,CUAUTEMPAN,6,30,Femenino
3438,CUAUTEMPAN,6,44,Femenino
3439,CUAUTEMPAN,6,36,Femenino
3440,CUAUTEMPAN,6,54,Femenino
3441,CUAUTEMPAN,6,59,Femenino
3442,CUAUTEMPAN,6,46,Femenino
3443,CUAUTEMPAN,6,37,Femenino
3444,CUAUTEMPAN,6,27,Femenino
3445,CUAUTEMPAN,6,34,Femenino
3446,CUAUTEMPAN,6,56,Femenino
3447,CUAUTEMPAN,6,39,Femenino
3448,ZAPOTITLAN DE MENDEZ,6,41,Femenino
3449,ZAPOTITLAN DE MENDEZ,6,53,Femenino
3450,ZAPOTITLAN DE MENDEZ,6,36,Femenino
3451,ZAPOTITLAN DE MENDEZ,6,40,Femenino
3452,ZAPOTITLAN DE MENDEZ,6,23,Femenino
3453,ZAPOTITLAN DE MENDEZ,6,39,Femenino
3454,ZAPOTITLAN DE MENDEZ,6,32,Femenino
3455,ZAPOTITLAN DE MENDEZ,6,42,Femenino
3456,ZAPOTITLAN DE MENDEZ,6,35,Femenino
3457,ZAPOTITLAN DE MENDEZ,6,35,Femenino
3458,CUAUTEMPAN,7,50,Femenino
3459,CUAUTEMPAN,7,50,Femenino
3460,CUAUTEMPAN,7,37,Femenino
3461,CUAUTEMPAN,7,36,Femenino
3462,CUAUTEMPAN,7,40,Femenino
3463,TETELA DE OCAMPO,7,20,Femenino
3464,TETELA DE OCAMPO,7,43,Femenino
3465,TETELA DE OCAMPO,7,22,Femenino
3466,TETELA DE OCAMPO,7,38,Femenino
3467,TETELA DE OCAMPO,7,20,Femenino
3468,CUAUTEMPAN,7,49,Femenino
3469,CUAUTEMPAN,7,43,Femenino
3470,CUAUTEMPAN,7,57,Femenino
3471,CUAUTEMPAN,7,31,Femenino
3472,CUAUTEMPAN,7,58,Femenino
3473,IXTACAMAXTITLAN,7,66,Femenino
3474,IXTACAMAXTITLAN,7,54,Femenino
3475,IXTACAMAXTITLAN,7,52,Femenino
3476,IXTACAMAXTITLAN,7,30,Femenino
3477,IXTACAMAXTITLAN,7,24,Femenino
3478,IXTACAMAXTITLAN,7,25,Femenino
3479,IXTACAMAXTITLAN,7,32,Femenino
3480,IXTACAMAXTITLAN,7,45,Femenino
3481,IXTACAMAXTITLAN,7,29,Femenino
3482,IXTACAMAXTITLAN,7,45,Femenino
3483,IXTACAMAXTITLAN,7,38,Femenino
3484,IXTACAMAXTITLAN,7,36,Femenino
3485,IXTACAMAXTITLAN,7,55,Femenino
3486,IXTACAMAXTITLAN,7,20,Femenino
3487,IXTACAMAXTITLAN,7,32,Femenino
3488,IXTACAMAXTITLAN,7,36,Femenino
3489,IXTACAMAXTITLAN,7,24,Femenino
3490,TETELA DE OCAMPO,7,29,Femenino
3491,TETELA DE OCAMPO,7,57,Femenino
3492,TETELA DE OCAMPO,7,39,Femenino
3493,TETELA DE OCAMPO,7,68,Femenino
3494,TETELA DE OCAMPO,7,27,Femenino
3495,CUAUTEMPAN,7,57,Femenino
3496,CUAUTEMPAN,7,48,Femenino
3497,CUAUTEMPAN,7,45,Femenino
3498,CUAUTEMPAN,7,38,Femenino
3499,CUAUTEMPAN,7,46,Femenino
3500,CUAUTEMPAN,7,44,Femenino
3501,CUAUTEMPAN,7,38,Femenino
3502,CUAUTEMPAN,7,41,Femenino
3503,CUAUTEMPAN,7,54,Femenino
3504,CUAUTEMPAN,7,49,Femenino
3505,TETELA DE OCAMPO,7,37,Femenino
3506,TETELA DE OCAMPO,7,24,Femenino
3507,TETELA DE OCAMPO,7,40,Femenino
3508,TETELA DE OCAMPO,7,45,Femenino
3509,TETELA DE OCAMPO,7,32,Femenino
3510,TETELA DE OCAMPO,7,36,Femenino
3511,TETELA DE OCAMPO,7,49,Femenino
3512,TETELA DE OCAMPO,7,18,Femenino
3513,TETELA DE OCAMPO,7,23,Femenino
3514,CUAUTEMPAN,7,30,Femenino
3515,CUAUTEMPAN,7,29,Femenino
3516,CUAUTEMPAN,7,23,Femenino
3517,CUAUTEMPAN,7,38,Femenino
3518,CUAUTEMPAN,7,37,Femenino
3519,CUAUTEMPAN,7,21,Femenino
3520,CUAUTEMPAN,7,39,Femenino
3521,CUAUTEMPAN,7,59,Femenino
3522,CUAUTEMPAN,7,32,Femenino
3523,CUAUTEMPAN,7,20,Femenino
3524,TETELA DE OCAMPO,8,26,Femenino
3525,TETELA DE OCAMPO,8,22,Femenino
3526,TETELA DE OCAMPO,8,46,Femenino
3527,TETELA DE OCAMPO,8,26,Femenino
3528,TETELA DE OCAMPO,8,35,Femenino
3529,CUAUTEMPAN,8,42,Femenino
3530,CUAUTEMPAN,8,67,Femenino
3531,CUAUTEMPAN,8,38,Femenino
3532,CUAUTEMPAN,8,30,Femenino
3533,CUAUTEMPAN,8,41,Femenino
3534,HUEYTAMALCO,1,40,Femenino
3535,HUEYTAMALCO,1,37,Femenino
3536,HUEYTAMALCO,1,54,Femenino
3537,HUEYTAMALCO,1,29,Femenino
3538,HUEYTAMALCO,1,38,Femenino
3539,HUEYTAMALCO,1,49,Femenino
3540,HUEYTAMALCO,1,53,Femenino
3541,HUEYTAMALCO,1,37,Femenino
3542,HUEYTAMALCO,1,34,Femenino
3543,HUEYTAMALCO,1,58,Femenino
3544,TEZIUTLAN,1,53,Femenino
3545,TEZIUTLAN,1,24,Femenino
3546,TEZIUTLAN,1,37,Femenino
3547,TEZIUTLAN,1,42,Femenino
3548,TEZIUTLAN,1,42,Femenino
3549,HUEYTAMALCO,1,49,Femenino
3550,HUEYTAMALCO,1,53,Femenino
3551,HUEYTAMALCO,1,54,Femenino
3552,HUEYTAMALCO,1,35,Femenino
3553,HUEYTAMALCO,1,68,Femenino
3554,HUEYTAMALCO,1,37,Femenino
3555,XIUTETELCO,1,22,Femenino
3556,XIUTETELCO,1,44,Femenino
3557,XIUTETELCO,1,20,Femenino
3558,XIUTETELCO,1,49,Femenino
3559,XIUTETELCO,1,25,Femenino
3560,TEZIUTLAN,1,46,Femenino
3561,TEZIUTLAN,1,23,Femenino
3562,TEZIUTLAN,1,52,Femenino
3563,TEZIUTLAN,1,26,Femenino
3564,TEZIUTLAN,1,41,Femenino
3565,TEZIUTLAN,1,27,Femenino
3566,XIUTETELCO,1,56,Femenino
3567,XIUTETELCO,1,23,Femenino
3568,XIUTETELCO,1,36,Femenino
3569,XIUTETELCO,1,32,Femenino
3570,XIUTETELCO,1,29,Femenino
3571,XIUTETELCO,1,39,Femenino
3572,XIUTETELCO,1,41,Femenino
3573,XIUTETELCO,1,23,Femenino
3574,XIUTETELCO,1,36,Femenino
3575,XIUTETELCO,1,25,Femenino
3576,AYOTOXCO DE GUERRERO,1,49,Femenino
3577,AYOTOXCO DE GUERRERO,1,41,Femenino
3578,AYOTOXCO DE GUERRERO,1,40,Femenino
3579,AYOTOXCO DE GUERRERO,1,55,Femenino
3580,AYOTOXCO DE GUERRERO,1,67,Femenino
3581,AYOTOXCO DE GUERRERO,1,19,Femenino
3582,AYOTOXCO DE GUERRERO,1,49,Femenino
3583,TEZIUTLAN,1,24,Femenino
